median,log_freq
2.910160226527502e+45,13.304
2.907610001462426e+45,13.306
2.904373266193155e+45,13.308
2.9013470782543914e+45,13.31
2.899101499557441e+45,13.312
2.896862740850271e+45,13.314
2.8947294229986e+45,13.316
2.892680872921817e+45,13.318
2.890736265906618e+45,13.32
2.8882787194086945e+45,13.322
2.885835867630832e+45,13.324
2.8835362812780276e+45,13.326
2.881127078017953e+45,13.328
2.8749928604939113e+45,13.33
2.872450647056267e+45,13.332
2.869096718106006e+45,13.334
2.8658451074036245e+45,13.336
2.8638741974997557e+45,13.338
2.8611833695376997e+45,13.34
2.8598743582803384e+45,13.342
2.8588238216370973e+45,13.344
2.857069528007813e+45,13.346
2.8549272953568467e+45,13.348
2.8521443886750154e+45,13.35
2.8466828111129458e+45,13.352
2.8424708629721255e+45,13.354
2.8390526352185673e+45,13.356
2.8367350598771935e+45,13.358
2.8348856032873905e+45,13.36
2.8336367509016172e+45,13.362
2.8323686960527012e+45,13.364
2.834569543126481e+45,13.366
2.8339924604034842e+45,13.368
2.838706458009047e+45,13.37
2.842555714523836e+45,13.372
2.8436194196599812e+45,13.374
2.8410773697241757e+45,13.376
2.8360756400700797e+45,13.378
2.8278380215791974e+45,13.38
2.8212437730245344e+45,13.382
2.814941571279776e+45,13.384
2.8074048594934602e+45,13.386
2.8024217995131698e+45,13.388
2.7994138666076753e+45,13.39
2.797755779643188e+45,13.392
2.7961559378768787e+45,13.394
2.7944639272158695e+45,13.396
2.792752107232288e+45,13.398
2.793475952553709e+45,13.4
2.789857965688486e+45,13.402
2.787002949035612e+45,13.404
2.7821638063987592e+45,13.406
2.781906959286085e+45,13.408
2.7826746431653468e+45,13.41
2.7860396986264592e+45,13.412
2.79181037759493e+45,13.414
2.802009098667921e+45,13.416
2.8160716413703854e+45,13.418
2.8337573729962016e+45,13.42
2.8488858390386995e+45,13.422
2.8603183196615985e+45,13.424
2.8592212948078367e+45,13.426
2.826182154314083e+45,13.428
2.7867957909726522e+45,13.43
2.757919969946364e+45,13.432
2.732918195558606e+45,13.434
2.7135733442012223e+45,13.436
2.6968851074558176e+45,13.438
2.687389882379299e+45,13.44
2.6750892074604993e+45,13.442
2.669124382529382e+45,13.444
2.663173695650799e+45,13.446
2.6600623288795593e+45,13.448
2.6535066432096482e+45,13.45
2.650343873242285e+45,13.452
2.6416424428773845e+45,13.454
2.6325820269791476e+45,13.456
2.6254069177736195e+45,13.458
2.612952160445051e+45,13.46
2.6068889549908358e+45,13.462
2.6043138366991325e+45,13.464
2.6025328201383922e+45,13.466
2.5948835334525348e+45,13.468
2.5880170553026984e+45,13.47
2.5809156797853627e+45,13.472
2.579658033380305e+45,13.474
2.5747700839110945e+45,13.476
2.573529664050051e+45,13.478
2.56971724766745e+45,13.48
2.5595718816433588e+45,13.482
2.5547685030982683e+45,13.484
2.5521999194002407e+45,13.486
2.5461707228846088e+45,13.488
2.5422779016946214e+45,13.49
2.5493755109798937e+45,13.492
2.5548346809084903e+45,13.494
2.56422913887119e+45,13.496
2.5718501180182126e+45,13.498
2.5784062659855843e+45,13.5
2.5864948817022712e+45,13.502
2.5952036580755068e+45,13.504
2.6060625131625916e+45,13.506
2.6139064004783344e+45,13.508
2.6245234371809135e+45,13.51
2.634351798294597e+45,13.512
2.6424414836684678e+45,13.514
2.6520158792384263e+45,13.516
2.6633733814094822e+45,13.518
2.6719403071963642e+45,13.52
2.6853820276448766e+45,13.522
2.6978562522775358e+45,13.524
2.7100612882088357e+45,13.526
2.7288156271867625e+45,13.528
2.7423350485207016e+45,13.53
2.762083105170396e+45,13.532
2.7881896505018146e+45,13.534
2.8124855957056707e+45,13.536
2.8369728390685776e+45,13.538
2.8583035229993014e+45,13.54
2.8745364439598734e+45,13.542
2.8735569562485417e+45,13.544
2.871115978498898e+45,13.546
2.8695826541897096e+45,13.548
2.866896202819299e+45,13.55
2.866184258756555e+45,13.552
2.871411040297073e+45,13.554
2.878504746791616e+45,13.556
2.8863127713618306e+45,13.558
2.900341776994838e+45,13.56
2.9168504722282525e+45,13.562
2.935896755734564e+45,13.564
2.955067846040886e+45,13.566
2.9748879051647155e+45,13.568
3.0004291824277846e+45,13.57
3.0237790537027084e+45,13.572
3.0520631108037266e+45,13.574
3.0808866739963025e+45,13.576
3.1137984976729805e+45,13.578
3.1463462011448886e+45,13.58
3.169133887094136e+45,13.582
3.182989836151095e+45,13.584
3.191220204040059e+45,13.586
3.1987316213168493e+45,13.588
3.2121424129867224e+45,13.59
3.226529413304558e+45,13.592
3.238997981268726e+45,13.594
3.2399620475571725e+45,13.596
3.2298932903326455e+45,13.598
3.2022678993744974e+45,13.6
3.1594013722933944e+45,13.602
3.136972823684469e+45,13.604
3.108758339453202e+45,13.606
3.0903641407442977e+45,13.608
3.0691012470193315e+45,13.61
3.05380609406286e+45,13.612
3.041509819738876e+45,13.614
3.028645327972313e+45,13.616
3.01110989919815e+45,13.618
3.0015607847477124e+45,13.62
2.991809415276205e+45,13.622
2.979478425746694e+45,13.624
2.967918899730445e+45,13.626
2.956427989093411e+45,13.628
2.9511695671701416e+45,13.63
2.943387046194916e+45,13.632
2.935442321672262e+45,13.634
2.927045943259602e+45,13.636
2.9197817220283046e+45,13.638
2.9109037989565624e+45,13.64
2.906523042057346e+45,13.642
2.9025603118328274e+45,13.644
2.897121261080706e+45,13.646
2.8931932040876296e+45,13.648
2.8859066747389605e+45,13.65
2.88209098611513e+45,13.652
2.878490677329617e+45,13.654
2.8733543700109226e+45,13.656
2.8683393618887314e+45,13.658
2.864034375403454e+45,13.66
2.8605766064652004e+45,13.662
2.8620788101434464e+45,13.664
2.860919445605774e+45,13.666
2.861473569293195e+45,13.668
2.863966365542759e+45,13.67
2.872350943092101e+45,13.672
2.8920663975798904e+45,13.674
2.918205104687319e+45,13.676
2.949044342926422e+45,13.678
2.9830765317481025e+45,13.68
3.008365061881284e+45,13.682
3.0003589516230694e+45,13.684
2.9615566057665135e+45,13.686
2.9093918189115584e+45,13.688
2.865489100819884e+45,13.69
2.8199405321945557e+45,13.692
2.788397634331296e+45,13.694
2.7617353499695474e+45,13.696
2.7433248345176572e+45,13.698
2.7315917387303158e+45,13.7
2.7205679287157625e+45,13.702
2.7089352322755186e+45,13.704
2.7021194463766704e+45,13.706
2.6962885492788978e+45,13.708
2.69161607667704e+45,13.71
2.6865799753495524e+45,13.712
2.682785438197557e+45,13.714
2.6797221065116375e+45,13.716
2.676721302717693e+45,13.718
2.6705163752605522e+45,13.72
2.6582879865445908e+45,13.722
2.650474232186833e+45,13.724
2.6443046313691236e+45,13.726
2.6413975149537376e+45,13.728
2.6361815092600672e+45,13.73
2.62924138135656e+45,13.732
2.624836016771566e+45,13.734
2.6190039353801507e+45,13.736
2.6136925065783595e+45,13.738
2.6107563638384184e+45,13.74
2.607583765632235e+45,13.742
2.603905211236836e+45,13.744
2.600421281710831e+45,13.746
2.5989811963622864e+45,13.748
2.595079785786442e+45,13.75
2.5935422325219083e+45,13.752
2.5897479380871722e+45,13.754
2.584745264334368e+45,13.756
2.580478222683322e+45,13.758
2.5754954213581672e+45,13.76
2.5707325666994136e+45,13.762
2.565582040785113e+45,13.764
2.5619160597339116e+45,13.766
2.5582934133629033e+45,13.768
2.5540390521461654e+45,13.77
2.5507684941587244e+45,13.772
2.5469419988715726e+45,13.774
2.5417050759241557e+45,13.776
2.536410158605383e+45,13.778
2.5319643485963685e+45,13.78
2.5279164100940477e+45,13.782
2.5254685633895666e+45,13.784
2.524715853614723e+45,13.786
2.5220719090082454e+45,13.788
2.5154926147987425e+45,13.79
2.511734388045418e+45,13.792
2.5089128101007143e+45,13.794
2.50615207961712e+45,13.796
2.4972587463879147e+45,13.798
2.4823881025700072e+45,13.8
2.472788950924506e+45,13.802
2.4632310129490748e+45,13.804
2.449940963316879e+45,13.806
2.4397231348494674e+45,13.808
2.4295460407017203e+45,13.81
2.4206381535429644e+45,13.812
2.4085030360943038e+45,13.814
2.3997987995980833e+45,13.816
2.3929688825791717e+45,13.818
2.3826785182229393e+45,13.82
2.37406294435041e+45,13.822
2.3659734450420577e+45,13.824
2.357300950197039e+45,13.826
2.3490043694879845e+45,13.828
2.3370339331017154e+45,13.83
2.325687593276723e+45,13.832
2.3178038229439238e+45,13.834
2.309690955612588e+45,13.836
2.3017536385735645e+45,13.838
2.2921743452474165e+45,13.84
2.2805325940062353e+45,13.842
2.2738136562222358e+45,13.844
2.263520093606647e+45,13.846
2.255646048866463e+45,13.848
2.247989931368856e+45,13.85
2.2392834335808544e+45,13.852
2.2298494892617038e+45,13.854
2.221339488164913e+45,13.856
2.213887123628718e+45,13.858
2.2057584844178288e+45,13.86
2.1980281690475066e+45,13.862
2.1903029612205978e+45,13.864
2.1825760156236072e+45,13.866
2.173779281207664e+45,13.868
2.1636145134049033e+45,13.87
2.155570421917341e+45,13.872
2.1476115620089774e+45,13.874
2.1397490480142715e+45,13.876
2.1371668445951456e+45,13.878
2.1297564275124642e+45,13.88
2.1222079845919608e+45,13.882
2.1141035384275618e+45,13.884
2.1060541208864973e+45,13.886
2.0968192266963644e+45,13.888
2.0864794007646268e+45,13.89
2.0790267539464547e+45,13.892
2.0716092863684896e+45,13.894
2.063995212344859e+45,13.896
2.056917780087956e+45,13.898
2.049620276672938e+45,13.9
2.042357189992524e+45,13.902
2.035136940475259e+45,13.904
2.0278277145061263e+45,13.906
2.020477670049341e+45,13.908
2.0133891533707324e+45,13.91
2.0058412082043176e+45,13.912
1.998583316677532e+45,13.914
1.9913826480195367e+45,13.916
1.9842940808454924e+45,13.918
1.9772484457106608e+45,13.92
1.9703358124477965e+45,13.922
1.963539857485907e+45,13.924
1.9567495792971002e+45,13.926
1.9501642140278307e+45,13.928
1.9436912660555194e+45,13.93
1.9393579029011572e+45,13.932
1.9350015523092773e+45,13.934
1.93061189531387e+45,13.936
1.924989640487443e+45,13.938
1.9208001741304932e+45,13.94
1.916394043006761e+45,13.942
1.9112666367037e+45,13.944
1.90681331875135e+45,13.946
1.9035139404376722e+45,13.948
1.9056462657510527e+45,13.95
1.904296230160767e+45,13.952
1.9196235946242884e+45,13.954
1.9726952882758185e+45,13.956
2.003088807970022e+45,13.958
1.9804689989374863e+45,13.96
1.897044989965849e+45,13.962
1.8773719064384667e+45,13.964
1.8612889382734136e+45,13.966
1.8488169018473575e+45,13.968
1.8413328292462975e+45,13.97
1.8336618486185474e+45,13.972
1.827101562963481e+45,13.974
1.8213376752455065e+45,13.976
1.816355659553812e+45,13.978
1.8091617882241957e+45,13.98
1.8012732501532813e+45,13.982
1.796538900863537e+45,13.984
1.7920441535496652e+45,13.986
1.787605415171517e+45,13.988
1.7832705443317123e+45,13.99
1.7789785435106047e+45,13.992
1.7742365437306584e+45,13.994
1.770456868338653e+45,13.996
1.7665575238911614e+45,13.998
1.7614566757973952e+45,14.0
1.757337332759046e+45,14.002
1.7537847228328176e+45,14.004
1.754779590305813e+45,14.006
1.756647103107271e+45,14.008
1.7574269263891198e+45,14.01
1.7605104857687626e+45,14.012
1.7615194777431585e+45,14.014
1.7588182089940956e+45,14.016
1.7562426247154118e+45,14.018
1.7514323343833667e+45,14.02
1.742393896202355e+45,14.022
1.7458257912176512e+45,14.024
1.7479339479411005e+45,14.026
1.749074927321479e+45,14.028
1.7447304422296285e+45,14.03
1.741283226446086e+45,14.032
1.736786779664154e+45,14.034
1.733745668768426e+45,14.036
1.730281651816271e+45,14.038
1.726573448686192e+45,14.04
1.722828069969001e+45,14.042
1.716086882120708e+45,14.044
1.7107475756685256e+45,14.046
1.7055079747095223e+45,14.048
1.704731682664951e+45,14.05
1.7042073451425205e+45,14.052
1.6912926134770297e+45,14.054
1.687425319984045e+45,14.056
1.6837687725691378e+45,14.058
1.679846717756393e+45,14.06
1.6731163597473135e+45,14.062
1.6703334719213644e+45,14.064
1.668118636474434e+45,14.066
1.6634522613645595e+45,14.068
1.658731951981391e+45,14.07
1.6533910146592206e+45,14.072
1.647229345404482e+45,14.074
1.6410610799610923e+45,14.076
1.6382965745523314e+45,14.078
1.6361148959236265e+45,14.08
1.635787952087357e+45,14.082
1.640694017116235e+45,14.084
1.6456903536708756e+45,14.086
1.6523848770217015e+45,14.088
1.6537908277996644e+45,14.09
1.6543290716993115e+45,14.092
1.6543915619854535e+45,14.094
1.6572300890682155e+45,14.096
1.659566637048678e+45,14.098
1.6577727624551094e+45,14.1
1.656214030271e+45,14.102
1.654439211405472e+45,14.104
1.654265951622287e+45,14.106
1.6540873931501744e+45,14.108
1.6522015188758872e+45,14.11
1.6508681857271706e+45,14.112
1.6489282921021766e+45,14.114
1.6474130438090563e+45,14.116
1.643927526082036e+45,14.118
1.6455482663249957e+45,14.12
1.6428186020589564e+45,14.122
1.639846561313235e+45,14.124
1.6369223764073878e+45,14.126
1.6338868852554275e+45,14.128
1.629221095761114e+45,14.13
1.6271944832815778e+45,14.132
1.6252742149669354e+45,14.134
1.6201767896410043e+45,14.136
1.6116172548399363e+45,14.138
1.607554264315304e+45,14.14
1.603946858813579e+45,14.142
1.6007404020854988e+45,14.144
1.593450101009585e+45,14.146
1.5837871584531805e+45,14.148
1.5793316086111215e+45,14.15
1.5707602757559115e+45,14.152
1.5622840236528324e+45,14.154
1.5554306221127817e+45,14.156
1.550309453315942e+45,14.158
1.544417610418057e+45,14.16
1.5401268568535777e+45,14.162
1.536863353735505e+45,14.164
1.5286476644903205e+45,14.166
1.520807687076458e+45,14.168
1.512732305402821e+45,14.17
1.5117995816021298e+45,14.172
1.508292795172619e+45,14.174
1.502523875817484e+45,14.176
1.4967848963052287e+45,14.178
1.4911441217654994e+45,14.18
1.4854311838528947e+45,14.182
1.479528532295628e+45,14.184
1.4737187783383773e+45,14.186
1.468081447643532e+45,14.188
1.4658442350017474e+45,14.19
1.4668167521989918e+45,14.192
1.46325480566165e+45,14.194
1.458949201824039e+45,14.196
1.4546824664488906e+45,14.198
1.449866422193527e+45,14.2
1.4449651131375666e+45,14.202
1.4403578257994398e+45,14.204
1.435848126076516e+45,14.206
1.4338780400861053e+45,14.208
1.4277427771783557e+45,14.21
1.4224835205997236e+45,14.212
1.4180982626277224e+45,14.214
1.4138655815976208e+45,14.216
1.4100156836035012e+45,14.218
1.4075947378980737e+45,14.22
1.4053710202038245e+45,14.222
1.403259820197382e+45,14.224
1.3991474289124177e+45,14.226
1.3968021882373531e+45,14.228
1.3930168688653012e+45,14.23
1.3879746847122934e+45,14.232
1.3847953204030391e+45,14.234
1.3817365355599628e+45,14.236
1.3788190980366174e+45,14.238
1.3761393716220136e+45,14.24
1.3737586811040954e+45,14.242
1.3714775964362634e+45,14.244
1.3749970362467217e+45,14.246
1.3772702904718455e+45,14.248
1.3782376938773055e+45,14.25
1.3788521780509986e+45,14.252
1.3729129640706384e+45,14.254
1.3626768908789564e+45,14.256
1.3590156300766493e+45,14.258
1.354254110878847e+45,14.26
1.3477557723791808e+45,14.262
1.3435197763746529e+45,14.264
1.3424935570678957e+45,14.266
1.3463221325425924e+45,14.268
1.34954602259026e+45,14.27
1.3484843320766778e+45,14.272
1.3448187865943026e+45,14.274
1.3380677857232713e+45,14.276
1.328896091658898e+45,14.278
1.3225839320300663e+45,14.28
1.3173996462864031e+45,14.282
1.3128390166140409e+45,14.284
1.3089674040573675e+45,14.286
1.303894788548094e+45,14.288
1.2968643331064513e+45,14.29
1.2958030708291628e+45,14.292
1.29164364904598e+45,14.294
1.2890863441217811e+45,14.296
1.2849064056863288e+45,14.298
1.2765012024346278e+45,14.3
1.2771233546742098e+45,14.302
1.2702106163069505e+45,14.304
1.2642277529265931e+45,14.306
1.262404589783864e+45,14.308
1.2608367630158769e+45,14.31
1.259493065588278e+45,14.312
1.2582688675414376e+45,14.314
1.2571017268001587e+45,14.316
1.2561170169823515e+45,14.318
1.2553802939671156e+45,14.32
1.2545821675347877e+45,14.322
1.2550989199793888e+45,14.324
1.2535739806307391e+45,14.326
1.2533550014867627e+45,14.328
1.253043676817878e+45,14.33
1.2527185910827532e+45,14.332
1.2543072387249743e+45,14.334
1.259235838327993e+45,14.336
1.2600449869179623e+45,14.338
1.260630822562349e+45,14.34
1.255675225905358e+45,14.342
1.2557930007293097e+45,14.344
1.2566143700048758e+45,14.346
1.257534876728457e+45,14.348
1.258601433302866e+45,14.35
1.2598610622626492e+45,14.352
1.263943364058516e+45,14.354
1.2728963763706789e+45,14.356
1.2714478572874151e+45,14.358
1.2697022169116976e+45,14.36
1.2666926409795213e+45,14.362
1.2684098006287108e+45,14.364
1.260995436019302e+45,14.366
1.2599141201472704e+45,14.368
1.2606484001422362e+45,14.37
1.261454889807824e+45,14.372
1.2623788059047994e+45,14.374
1.2634463584017054e+45,14.376
1.26574080148893e+45,14.378
1.2696968951110098e+45,14.38
1.2709441473209477e+45,14.382
1.2709385725738374e+45,14.384
1.2704958997770872e+45,14.386
1.272062321433461e+45,14.388
1.2742615690167374e+45,14.39
1.2761088249957016e+45,14.392
1.2776938363916381e+45,14.394
1.280876945440348e+45,14.396
1.284125957737746e+45,14.398
1.2881699670601555e+45,14.4
1.2903792163958922e+45,14.402
1.2912016793169056e+45,14.404
1.2950693251392166e+45,14.406
1.2987158226412516e+45,14.408
1.2973866501388015e+45,14.41
1.29614256037069e+45,14.412
1.2962930405474945e+45,14.414
1.2946526831039576e+45,14.416
1.2939637163482712e+45,14.418
1.2943956654535254e+45,14.42
1.2947138597904959e+45,14.422
1.291839259990074e+45,14.424
1.2917555454518754e+45,14.426
1.2859359047864328e+45,14.428
1.2830078006530144e+45,14.43
1.2820639233962187e+45,14.432
1.2838332728085253e+45,14.434
1.2872179944906224e+45,14.436
1.3074852632606159e+45,14.438
1.3263249482738511e+45,14.44
1.336889299316019e+45,14.442
1.3410442084759146e+45,14.444
1.3438924789690328e+45,14.446
1.3466527650199997e+45,14.448
1.3498660613787247e+45,14.45
1.3532916328375172e+45,14.452
1.3567387418581353e+45,14.454
1.3583750520500961e+45,14.456
1.3586442534887359e+45,14.458
1.3567583294268636e+45,14.46
1.3570780133425781e+45,14.462
1.355039524386795e+45,14.464
1.3526810827570023e+45,14.466
1.3494849269678642e+45,14.468
1.3392006452281529e+45,14.47
1.3405127240702258e+45,14.472
1.3385611955115572e+45,14.474
1.3457195979649496e+45,14.476
1.352114153101291e+45,14.478
1.3482264685210684e+45,14.48
1.3481425854985415e+45,14.482
1.3487752927525615e+45,14.484
1.3462925730447378e+45,14.486
1.3477941613467202e+45,14.488
1.3473918431269713e+45,14.49
1.3488056164107794e+45,14.492
1.3489316765642762e+45,14.494
1.335197764095514e+45,14.496
1.3399759739971223e+45,14.498
1.3574605806038977e+45,14.5
1.3584286137108647e+45,14.502
1.3559294376908437e+45,14.504
1.350164090412046e+45,14.506
1.3549419766550298e+45,14.508
1.342302383850133e+45,14.51
1.3543414553184843e+45,14.512
1.3751145830665686e+45,14.514
1.3817673027484188e+45,14.516
1.3868456937366119e+45,14.518
1.3709365708362404e+45,14.52
1.3441770503138281e+45,14.522
1.3619646207964042e+45,14.524
1.3706165105318805e+45,14.526
1.3630088654460896e+45,14.528
1.3719819074826297e+45,14.53
1.3717939962342903e+45,14.532
1.3661903984993551e+45,14.534
1.3728579314027648e+45,14.536
1.373934554205773e+45,14.538
1.3616944879467115e+45,14.54
1.3607831613327808e+45,14.542
1.3543014279959718e+45,14.544
1.3561224491248196e+45,14.546
1.3530930504895707e+45,14.548
1.3556465928386083e+45,14.55
1.3703574356125954e+45,14.552
1.3715160691949945e+45,14.554
1.3741881502667143e+45,14.556
1.3821323477528848e+45,14.558
1.3866205590640567e+45,14.56
1.3913315520249366e+45,14.562
1.3978266696659295e+45,14.564
1.3986687436215931e+45,14.566
1.3974824280085523e+45,14.568
1.400015310437419e+45,14.57
1.3940901254593749e+45,14.572
1.3905648855134594e+45,14.574
1.3903175528434051e+45,14.576
1.3884637436276439e+45,14.578
1.3885558185943037e+45,14.58
1.3945408903852996e+45,14.582
1.3967510920690046e+45,14.584
1.3960286605844505e+45,14.586
1.3961656742836814e+45,14.588
1.3997834588868732e+45,14.59
1.4094159436615004e+45,14.592
1.422771239861795e+45,14.594
1.4336002663950217e+45,14.596
1.4416354100973378e+45,14.598
1.4411318186121812e+45,14.6
1.4374404650367585e+45,14.602
1.431114540887755e+45,14.604
1.4250225675782738e+45,14.606
1.4190061460623383e+45,14.608
1.4196165392510131e+45,14.61
1.4147416805592568e+45,14.612
1.4120505034502542e+45,14.614
1.4078262398141695e+45,14.616
1.3900413898639741e+45,14.618
1.3882264180781675e+45,14.62
1.39068774713012e+45,14.622
1.3960355765686162e+45,14.624
1.4021771764626785e+45,14.626
1.4093074098595388e+45,14.628
1.4163843799180051e+45,14.63
1.4208222361031591e+45,14.632
1.4252619275512168e+45,14.634
1.4296421663548756e+45,14.636
1.433519140060305e+45,14.638
1.4363351113386862e+45,14.64
1.439378345143765e+45,14.642
1.443003458095993e+45,14.644
1.4472216948289425e+45,14.646
1.451986706788999e+45,14.648
1.4563587178658087e+45,14.65
1.460468663123621e+45,14.652
1.4657572690118435e+45,14.654
1.4716953933329735e+45,14.656
1.4685794624573335e+45,14.658
1.4615001909632024e+45,14.66
1.4665841152125033e+45,14.662
1.4726240157871934e+45,14.664
1.477281818470451e+45,14.666
1.4843985882594364e+45,14.668
1.484862325460641e+45,14.67
1.487621713696657e+45,14.672
1.4906224607014247e+45,14.674
1.491660033009675e+45,14.676
1.4911937706956293e+45,14.678
1.4896956617637956e+45,14.68
1.493495220489643e+45,14.682
1.5019326524920805e+45,14.684
1.5063520788742664e+45,14.686
1.507848677584444e+45,14.688
1.5107825536243962e+45,14.69
1.5189352344852013e+45,14.692
1.5253076331769506e+45,14.694
1.5235730524116978e+45,14.696
1.5219103082332244e+45,14.698
1.5244873812100573e+45,14.7
1.527740154178362e+45,14.702
1.526587522578093e+45,14.704
1.5214778028223476e+45,14.706
1.524467566702817e+45,14.708
1.5386485936529473e+45,14.71
1.551890442928149e+45,14.712
1.543261502259512e+45,14.714
1.542954110176329e+45,14.716
1.539704184752794e+45,14.718
1.5366745044177057e+45,14.72
1.5387661122356257e+45,14.722
1.5413442069339144e+45,14.724
1.5422612560422646e+45,14.726
1.5390734905964875e+45,14.728
1.540100129825756e+45,14.73
1.5452013532828525e+45,14.732
1.5503192266993414e+45,14.734
1.550584144030114e+45,14.736
1.550730894853451e+45,14.738
1.5537906162638627e+45,14.74
1.558954175376911e+45,14.742
1.5632162091612022e+45,14.744
1.5666597540310306e+45,14.746
1.5705083025207126e+45,14.748
1.572370735763202e+45,14.75
1.571324572117661e+45,14.752
1.5691342705386304e+45,14.754
1.563755586412137e+45,14.756
1.5652879685576355e+45,14.758
1.5552452281650267e+45,14.76
1.5529075116950052e+45,14.762
1.5562554965334642e+45,14.764
1.5627785695316283e+45,14.766
1.5693301028357484e+45,14.768
1.5723072477533115e+45,14.77
1.570327446922108e+45,14.772
1.568762166855534e+45,14.774
1.5675489475740653e+45,14.776
1.5664621329388672e+45,14.778
1.571504534164872e+45,14.78
1.5765921052689885e+45,14.782
1.5785768634029378e+45,14.784
1.5694563523539383e+45,14.786
1.541432842717432e+45,14.788
1.526590694863226e+45,14.79
1.5731806160928425e+45,14.792
1.5822326886556615e+45,14.794
1.5881133624688765e+45,14.796
1.5855575063074467e+45,14.798
1.5829460709741973e+45,14.8
1.5802791108746182e+45,14.802
1.5788624016285958e+45,14.804
1.5821171318902284e+45,14.806
1.5858154282871564e+45,14.808
1.584663638513341e+45,14.81
1.587405831625045e+45,14.812
1.592081639253679e+45,14.814
1.6015170097896375e+45,14.816
1.600058839085192e+45,14.818
1.6001803686677336e+45,14.82
1.6029124674235015e+45,14.822
1.6044242918246104e+45,14.824
1.6006520259824246e+45,14.826
1.600149876939765e+45,14.828
1.5993148970173044e+45,14.83
1.5951258017352826e+45,14.832
1.5921826752151117e+45,14.834
1.5926112927541543e+45,14.836
1.5869146041946757e+45,14.838
1.5767107088564635e+45,14.84
1.587303320518979e+45,14.842
1.598121862003231e+45,14.844
1.610845145025138e+45,14.846
1.6157950331280097e+45,14.848
1.613427721469406e+45,14.85
1.6162824953683045e+45,14.852
1.6159370341037532e+45,14.854
1.6145847272015996e+45,14.856
1.6133867919130876e+45,14.858
1.611855938288061e+45,14.86
1.6114323469737348e+45,14.862
1.617077191374582e+45,14.864
1.6141813364099836e+45,14.866
1.628444188422362e+45,14.868
1.6363930145770978e+45,14.87
1.6426631625121403e+45,14.872
1.5970232173723472e+45,14.874
1.5763407382137445e+45,14.876
1.571674906068657e+45,14.878
1.5833360181098315e+45,14.88
1.598803316798442e+45,14.882
1.6146847670741014e+45,14.884
1.6202783245038805e+45,14.886
1.6224208610359232e+45,14.888
1.624702261079169e+45,14.89
1.626494411775335e+45,14.892
1.6262902417714415e+45,14.894
1.629098796176973e+45,14.896
1.629876658998903e+45,14.898
1.6275469323062244e+45,14.9
1.6244581332185977e+45,14.902
1.6122147788702268e+45,14.904
1.5980489544515345e+45,14.906
1.603884544763396e+45,14.908
1.6057330080104845e+45,14.91
1.6101238924507304e+45,14.912
1.6143437687162358e+45,14.914
1.6185752000708874e+45,14.916
1.622284572890293e+45,14.918
1.6248689400210805e+45,14.92
1.6274435744647667e+45,14.922
1.6297246189644575e+45,14.924
1.626270155863742e+45,14.926
1.632186908704007e+45,14.928
1.6342848742560766e+45,14.93
1.6355258115243463e+45,14.932
1.6396437469359308e+45,14.934
1.643765406248197e+45,14.936
1.6478907266472113e+45,14.938
1.6503141044891936e+45,14.94
1.6525125170128604e+45,14.942
1.65200523494558e+45,14.944
1.6590571134829692e+45,14.946
1.6645673319219184e+45,14.948
1.6700291770970398e+45,14.95
1.676498410875254e+45,14.952
1.6806343452651453e+45,14.954
1.686041723412595e+45,14.956
1.6923340322272413e+45,14.958
1.69958269216986e+45,14.96
1.7028066737278686e+45,14.962
1.701039125884423e+45,14.964
1.7056732924369995e+45,14.966
1.7111004724709923e+45,14.968
1.715438124158769e+45,14.97
1.7173152733194948e+45,14.972
1.7131327614684828e+45,14.974
1.716062282909273e+45,14.976
1.7180505831755644e+45,14.978
1.7175089681567842e+45,14.98
1.7156215043749793e+45,14.982
1.7141567433731212e+45,14.984
1.7123902027389373e+45,14.986
1.7107754242035083e+45,14.988
1.714472564754224e+45,14.99
1.7132217610630283e+45,14.992
1.7071390240887278e+45,14.994
1.7009643413268557e+45,14.996
1.6971265042116246e+45,14.998
1.693349590818296e+45,15.0
1.6895026826845925e+45,15.002
1.68558521494804e+45,15.004
1.6818781000951138e+45,15.006
1.6794078900476232e+45,15.008
1.683287241353561e+45,15.01
1.687028780412826e+45,15.012
1.6780792526672813e+45,15.014
1.6777821164827516e+45,15.016
1.6774464996950464e+45,15.018
1.675561415967282e+45,15.02
1.6685368874649884e+45,15.022
1.661514286062358e+45,15.024
1.6557528071412394e+45,15.026
1.6495372695518804e+45,15.028
1.6429107205915697e+45,15.03
1.6396177521487652e+45,15.032
1.6346310870405807e+45,15.034
1.626699638783714e+45,15.036
1.6282646015140297e+45,15.038
1.63076000038547e+45,15.04
1.6299322974808585e+45,15.042
1.6276891094666743e+45,15.044
1.62539128169251e+45,15.046
1.6143142090665924e+45,15.048
1.6020737077933046e+45,15.05
1.5911761337340415e+45,15.052
1.585931199539486e+45,15.054
1.5820553744848207e+45,15.056
1.5762596033328785e+45,15.058
1.5703327894852096e+45,15.06
1.565092473701e+45,15.062
1.560568849195235e+45,15.064
1.5559784303861324e+45,15.066
1.5500690964171113e+45,15.068
1.5409378594897253e+45,15.07
1.533301239776319e+45,15.072
1.5277131045588314e+45,15.074
1.5208691469753023e+45,15.076
1.5060245711498452e+45,15.078
1.4970626873662252e+45,15.08
1.501138741897134e+45,15.082
1.499173275961512e+45,15.084
1.4959036749771782e+45,15.086
